Order Number,Purchase Confirmation Date
"20,170,814,082,937,500,000",20170814
"20,170,821,100,726,400,000",20170830
"20,170,813,080,424,200,000",20170822
"20,170,804,052,199,900,000",20170809
"20,170,802,045,015,200,000",20170809
"20,170,825,111,617,600,000",20170825
"20,170,803,048,132,100,000",20170803
"20,170,804,053,564,200,000",20170811
"20,170,814,083,641,400,000",20170814
"20,170,809,070,256,800,000",20170814
"20,170,802,045,925,600,000",20170809
"20,170,829,118,672,000,000",20170829
"20,170,807,063,489,800,000",20170812
"20,170,813,081,454,500,000",20170813
"20,170,820,099,161,300,000",20170911
"20,170,814,085,080,900,000",20170814
"20,170,831,125,691,300,000",20170912
"20,170,808,065,976,500,000",20170808
"20,170,807,063,872,100,000",20170816
"20,170,823,106,001,400,000",20170823
"20,170,804,054,937,200,000",20170804
"20,170,731,039,148,800,000",20170803
"20,170,830,122,127,300,000",20170830
"20,170,820,098,361,000,000",20170820
"20,170,829,120,142,800,000",20170829
"20,170,831,123,550,400,000",20170831
"20,170,816,089,020,800,000",20170816
"20,170,817,090,764,900,000",20170817
"20,170,803,048,180,700,000",20170809
"20,170,815,086,745,800,000",20170815
"20,170,811,076,782,500,000",20170811
"20,170,808,064,977,100,000",20170808
"20,170,824,110,203,700,000",20170824
"20,170,814,082,950,200,000",20170822
"20,170,826,114,430,700,000",20170826
"20,170,823,105,890,300,000",20170823
"20,170,821,099,958,300,000",20170821
"20,170,804,054,668,100,000",20170804
"20,170,803,048,869,000,000",20170803
"20,170,803,051,426,900,000",20170803
"20,170,828,117,945,300,000",20170828
"20,170,903,130,075,300,000",20170903
"20,170,921,169,066,700,000",20170928
"20,170,904,131,995,800,000",20170904
"20,170,917,162,023,900,000",20170920
"20,170,910,149,105,200,000",20170918
"20,170,924,173,358,400,000",20171010
"20,170,918,163,527,400,000",20170921
"20,170,904,132,300,800,000",20170908
"20,170,909,147,467,000,000",20170923
"20,170,915,158,719,000,000",20170922
"20,170,918,162,921,700,000",20170926
"20,170,908,142,403,300,000",20170908
"20,170,905,137,609,400,000",20170905
"20,170,914,156,167,900,000",20170918
"20,170,915,158,594,600,000",20170919
"20,170,922,170,506,200,000",20170928
"20,170,925,175,533,100,000",20170925
"20,170,930,183,886,900,000",20171005
"20,170,906,139,986,900,000",20170906
"20,170,928,181,462,900,000",20171004
"20,170,926,175,967,100,000",20170928
"20,170,918,163,128,000,000",20170921
"20,170,911,150,051,800,000",20171009
"20,170,913,154,196,400,000",20170919
"20,170,921,169,128,000,000",20170921
"20,170,902,128,314,000,000",20170902
"20,170,920,167,607,600,000",20170927
"20,170,926,176,520,900,000",20171003
"20,170,927,178,679,600,000",20170929
"20,170,919,166,054,700,000",20170919
"20,170,919,165,837,800,000",20170919
"20,170,913,155,197,500,000",20170916
"20,170,927,178,753,400,000",20171002
"20,170,928,180,401,100,000",20171017
"20,170,915,157,600,500,000",20170915
"20,170,918,163,713,500,000",20171016
"20,170,912,152,918,300,000",20170919
"20,170,906,140,255,900,000",20170907
"20,170,918,162,754,500,000",20170923
"20,170,911,149,789,600,000",20170915
"20,170,915,158,190,700,000",20170921
"20,170,921,169,124,500,000",20170925
"20,170,921,168,902,600,000",20170927
"20,170,906,139,680,500,000",20170916
"20,170,906,139,423,700,000",20170910
"20,170,911,150,472,500,000",20170920
"20,170,905,137,350,400,000",20170912
"20,170,927,178,541,800,000",20171002
"20,170,927,178,543,400,000",20171002
"20,170,918,163,617,900,000",20170919
"20,170,831,123,649,700,000",20170908
"20,170,928,180,341,200,000",20170930
"20,171,015,206,644,300,000",20171020
"20,171,020,214,108,400,000",20171027
"20,171,017,209,567,400,000",20171020
"20,171,021,215,169,500,000",20171023
"20,171,003,187,533,600,000",20171010
"20,171,004,189,710,100,000",20171011
"20,171,001,185,586,100,000",20171006
"20,171,030,226,364,000,000",20171101
"20,171,025,219,779,100,000",20171120
"20,171,006,192,500,000,000",20171012
"20,171,028,224,120,000,000",20171103
"20,171,013,203,019,600,000",20171013
"20,171,006,192,246,500,000",20171006
"20,171,005,190,360,400,000",20171005
"20,171,007,194,358,700,000",20171007
"20,171,009,196,158,700,000",20171014
"20,171,001,185,436,900,000",20171004
"20,171,002,186,692,000,000",20171010
"20,171,010,199,126,400,000",20171010
"20,171,024,218,539,600,000",20171028
"20,171,007,193,987,700,000",20171014
"20,171,007,193,699,900,000",20171014
"20,171,023,217,438,800,000",20171031
"20,171,017,209,866,900,000",20171017
"20,171,025,220,067,100,000",20171025
"20,171,017,209,620,000,000",20171020
"20,171,004,189,420,000,000",20171009
"20,171,009,196,655,700,000",20171013
"20,171,022,216,593,400,000",20171027
"20,171,023,218,169,000,000",20171023
"20,171,007,193,505,700,000",20171007
"20,170,708,935,917,100,000",20170818
"20,170,726,019,126,500,000",20170731
"20,170,709,938,622,200,000",20170715
"20,170,726,015,246,200,000",20170726
"20,170,709,938,774,300,000",20170709
"20,170,701,890,111,400,000",20170701
"20,170,728,027,497,700,000",20170728
"20,170,701,891,034,900,000",20170701
"20,170,706,918,664,500,000",20170706
"20,170,703,903,273,000,000",20170703
"20,170,707,930,295,100,000",20170713
"20,170,723,003,807,200,000",20170731
"20,170,720,992,856,500,000",20170727
"20,170,726,015,654,000,000",20170726
"20,170,713,962,807,800,000",20170713
"20,170,710,944,643,100,000",20170710
"20,170,711,949,041,700,000",20170719
"20,170,706,922,367,500,000",20170711
"20,170,702,894,220,200,000",20170702
"20,170,731,035,475,200,000",20170731
"20,170,717,979,478,100,000",20170717
"20,170,705,914,633,200,000",20170709
"20,170,720,991,271,300,000",20170720
"20,170,706,921,812,600,000",20170710
"20,170,701,891,538,200,000",20170711
"20,170,728,027,425,100,000",20170728
"20,170,708,937,395,100,000",20170709
"20,170,706,923,375,000,000",20170706
"20,170,730,033,277,700,000",20170804
"20,170,708,936,029,400,000",20170711
"20,170,730,032,593,500,000",20170808
"20,170,701,893,308,800,000",20170701
"20,170,726,016,615,000,000",20170726
"20,170,701,892,489,900,000",20170701
"20,170,704,908,910,700,000",20170704
"20,170,719,988,094,200,000",20170726
"20,170,725,014,815,300,000",20170725
"20,170,728,025,450,100,000",20170804
"20,170,708,932,960,300,000",20170718
"20,170,711,950,573,600,000",20170719
"20,170,713,960,755,900,000",20170714
"20,170,725,012,757,600,000",20170802
"20,170,728,026,223,900,000",20170808
"20,170,707,931,743,400,000",20170712
"20,170,713,963,306,400,000",20170716
"20,170,707,926,514,700,000",20170714
"20,170,710,946,633,800,000",20170710
"20,170,731,036,772,000,000",20170731
"20,170,709,937,573,900,000",20170709
"20,170,801,041,051,100,000",20170808
"20,170,815,087,018,300,000",20170819
"20,170,807,063,202,900,000",20170812
"20,170,814,084,308,700,000",20170814
"20,170,811,076,695,800,000",20170811
"20,170,814,084,207,700,000",20170814
"20,170,814,084,429,900,000",20170816
"20,170,807,063,574,700,000",20170807
"20,170,821,100,718,900,000",20170821
"20,170,804,053,547,100,000",20170804
"20,170,822,104,519,500,000",20170826
"20,170,804,052,295,600,000",20170810
"20,170,830,122,119,900,000",20170906
"20,170,824,110,314,500,000",20170824
"20,170,818,093,973,000,000",20170818
"20,170,801,039,994,000,000",20170803
"20,170,828,117,272,200,000",20170831
"20,170,829,119,578,500,000",20170829
"20,170,823,106,121,500,000",20170830
"20,170,812,078,746,500,000",20170812
"20,170,812,080,293,700,000",20170812
"20,170,816,089,625,800,000",20170816
"20,170,825,111,008,300,000",20170825
"20,170,826,113,652,300,000",20170826
"20,170,812,078,702,100,000",20170812
"20,170,801,039,914,800,000",20170802
"20,170,804,053,318,200,000",20170809
"20,170,814,083,906,600,000",20170814
"20,170,827,115,206,700,000",20170827
"20,170,821,100,505,800,000",20170906
"20,170,809,068,421,600,000",20170811
"20,170,812,078,049,100,000",20170812
"20,170,810,073,315,600,000",20170810
"20,170,820,098,696,500,000",20170820
"20,170,807,062,977,400,000",20170807
"20,170,828,117,778,800,000",20170828
"20,170,825,111,139,000,000",20170825
"20,170,803,049,902,400,000",20170803
"20,170,821,099,516,600,000",20170825
"20,170,830,121,628,300,000",20170831
"20,170,806,058,436,700,000",20170806
"20,170,828,118,012,500,000",20170828
"20,170,802,044,247,900,000",20170802
"20,170,808,065,558,600,000",20170808
"20,170,817,092,295,400,000",20170817
"20,170,803,049,433,200,000",20170803
"20,170,830,122,733,100,000",20170830
"20,170,817,092,282,300,000",20170817
"20,170,822,104,845,000,000",20170822
"20,170,810,074,044,700,000",20170810
"20,170,809,069,870,300,000",20170809
"20,170,827,115,927,700,000",20170905
"20,170,930,184,683,500,000",20170930
"20,170,903,130,509,600,000",20170913
"20,170,913,154,245,500,000",20170920
"20,170,926,175,910,600,000",20170929
"20,170,913,153,929,800,000",20170920
"20,170,930,184,443,500,000",20171006
"20,170,922,169,698,900,000",20170922
"20,170,911,149,904,700,000",20170919
"20,170,914,155,777,200,000",20170926
"20,170,930,184,684,300,000",20171010
"20,170,916,160,317,600,000",20170919
"20,170,912,152,886,900,000",20170912
"20,170,927,178,085,400,000",20171004
"20,170,922,170,123,700,000",20170928
"20,170,912,152,695,300,000",20170916
"20,170,908,143,004,300,000",20170911
"20,170,911,150,280,600,000",20170911
"20,170,930,184,700,000,000",20170930
"20,170,925,174,892,700,000",20170925
"20,170,919,164,470,000,000",20170926
"20,170,901,126,959,500,000",20170907
"20,170,907,141,050,900,000",20170920
"20,170,929,182,904,600,000",20171002
"20,170,908,143,373,700,000",20170914
"20,170,921,168,579,200,000",20170921
"20,170,911,149,484,100,000",20170919
"20,170,916,159,901,000,000",20170919
"20,170,907,141,040,500,000",20170919
"20,170,912,153,551,600,000",20170913
"20,170,910,148,015,600,000",20170911
"20,170,923,172,448,100,000",20170923
"20,170,904,132,311,000,000",20170906
"20,170,929,182,705,900,000",20171019
"20,170,929,182,962,100,000",20170929
"20,170,921,168,770,300,000",20170921
"20,170,930,183,693,300,000",20171007
"20,170,926,177,543,100,000",20171002
"20,170,908,143,725,800,000",20170908
"20,170,911,149,641,900,000",20170913
"20,170,908,143,825,700,000",20170914
"20,170,902,128,551,200,000",20170912
"20,170,912,153,457,100,000",20170920
"20,170,913,153,962,200,000",20170920
"20,170,920,166,570,900,000",20170927
"20,170,912,152,290,100,000",20170920
"20,170,906,138,074,000,000",20170913
"20,170,927,179,589,000,000",20171004
"20,170,829,119,966,000,000",20170912
"20,170,928,180,493,000,000",20170928
"20,171,011,200,564,300,000",20171103
"20,171,020,213,962,800,000",20171023
"20,171,017,209,821,900,000",20171024
"20,171,001,185,651,300,000",20171001
"20,171,010,198,960,500,000",20171010
"20,171,001,185,192,900,000",20171001
"20,171,016,208,147,900,000",20171024
"20,171,005,190,700,000,000",20171009
"20,171,028,223,664,200,000",20171028
"20,171,020,214,300,300,000",20171026
"20,171,001,184,762,200,000",20171001
"20,171,003,187,889,800,000",20171003
"20,171,020,214,131,900,000",20171028
"20,171,026,221,705,900,000",20171102
"20,171,020,213,258,100,000",20171031
"20,171,030,227,121,900,000",20171103
"20,171,027,223,216,300,000",20171102
"20,171,009,196,202,200,000",20171018
"20,171,004,188,753,400,000",20171004
"20,171,017,209,774,100,000",20171017
"20,171,026,222,308,300,000",20171101
"20,171,008,195,749,000,000",20171014
"20,171,025,220,735,100,000",20171031
"20,171,005,190,886,900,000",20171011
"20,171,013,203,220,200,000",20171013
"20,171,018,211,269,600,000",20171018
"20,171,027,222,677,900,000",20171030
"20,171,003,187,175,800,000",20171010
"20,171,024,218,333,300,000",20171102
"20,171,004,190,190,200,000",20171012
"20,171,002,187,113,600,000",20171007
"20,171,019,211,834,100,000",20171019
"20,171,028,223,693,300,000",20171028
"20,171,024,219,246,700,000",20171024
"20,171,017,209,761,300,000",20171017
"20,171,005,191,519,500,000",20171005
"20,171,027,223,111,900,000",20171031
"20,171,013,203,882,400,000",20171013
"20,171,002,186,449,400,000",20171006
"20,171,018,211,236,800,000",20171025
"20,171,019,212,963,100,000",20171019
"20,171,002,186,601,300,000",20171005
"20,171,017,209,842,500,000",20171019
"20,171,006,192,650,900,000",20171010
"20,171,019,212,933,900,000",20171019
"20,171,031,228,408,300,000",20171108
"20,171,014,204,751,800,000",20171014
"20,171,019,212,663,300,000",20171025
"20,171,007,193,412,000,000",20171018
"20,171,028,223,878,500,000",20171028
"20,171,008,195,099,500,000",20171008
"20,171,006,193,065,700,000",20171006
"20,171,002,186,874,900,000",20171002
"20,171,009,196,573,200,000",20171009
"20,171,025,220,465,100,000",20171102
"20,171,004,188,992,900,000",20171011
"20,171,012,202,665,800,000",20171012
"20,171,027,223,411,100,000",20171027
"20,171,004,189,375,600,000",20171004
"20,171,020,214,662,500,000",20171020
"20,171,007,193,498,300,000",20171007
"20,171,023,217,965,100,000",20171023
"20,171,029,225,573,000,000",20171029
"20,171,117,253,491,300,000",20171117
"20,171,108,239,524,100,000",20171115
"20,171,129,267,894,100,000",20171204
"20,171,124,261,891,200,000",20171124
"20,171,127,265,130,700,000",20171127
"20,171,124,261,482,500,000",20171124
"20,171,102,230,399,000,000",20171102
"20,171,127,264,973,900,000",20171206
"20,171,120,256,125,100,000",20171125
"20,171,115,249,613,000,000",20171207
"20,171,112,245,890,400,000",20171116
"20,171,125,262,335,600,000",20171130
"20,171,128,265,736,700,000",20171205
"20,171,103,232,998,900,000",20171111
"20,171,111,244,526,500,000",20171117
"20,171,104,233,612,500,000",20171109
"20,171,130,269,134,800,000",20171208
"20,171,119,254,897,600,000",20171119
"20,171,115,250,152,900,000",20171115
"20,171,124,261,314,000,000",20171124
"20,171,122,258,811,700,000",20171124
"20,171,117,253,280,300,000",20171125
"20,171,108,239,565,800,000",20171118
"20,171,126,263,535,800,000",20171126
"20,171,109,241,798,200,000",20171115
"20,171,104,234,195,600,000",20171104
"20,171,113,247,456,200,000",20171122
"20,171,120,256,033,200,000",20171124
"20,171,112,246,151,500,000",20171116
"20,171,109,241,056,200,000",20171115
"20,171,116,251,135,700,000",20171116
"20,171,109,240,619,600,000",20171109
"20,171,121,257,331,000,000",20171128
"20,171,101,228,977,100,000",20171108
"20,171,108,239,566,800,000",20171115
"20,171,115,250,642,800,000",20171122
"20,171,126,263,490,900,000",20171201
"20,171,111,243,853,300,000",20171114
"20,171,120,255,709,500,000",20171129
"20,171,123,260,541,800,000",20171123
"20,171,106,236,239,300,000",20171106
"20,171,108,239,075,500,000",20171108
"20,171,101,229,195,700,000",20171108
"20,171,109,241,717,400,000",20171113
"20,171,106,237,272,800,000",20171111
"20,171,102,231,289,800,000",20171104
"20,171,104,233,961,200,000",20171104
"20,171,115,250,225,100,000",20171122
"20,171,122,259,463,100,000",20171126
"20,171,118,254,544,500,000",20171128
"20,171,031,228,153,200,000",20171108
"20,171,119,254,951,200,000",20171129
"20,171,104,234,543,600,000",20171104
"20,171,212,284,339,100,000",20171212
"20,171,207,278,311,000,000",20171208
"20,171,203,272,645,300,000",20171203
"20,171,208,279,153,600,000",20171208
"20,171,201,270,199,600,000",20171201
"20,171,204,273,637,700,000",20171204
"20,171,202,271,097,500,000",20171202
"20,171,205,275,922,200,000",20171205
"20,171,205,275,388,700,000",20171208
"20,171,212,285,022,000,000",20171212
"20,171,201,270,102,300,000",20171201
"20,171,207,277,966,900,000",20171212
"20,171,211,283,553,000,000",20171212
"20,171,212,285,533,200,000",20171212
"20,171,211,282,342,400,000",20171211
"20,171,211,282,866,600,000",20171211
"20,171,210,281,825,600,000",20171210
"20,171,205,274,821,200,000",20171208
"20,171,204,274,110,900,000",20171209
"20,171,201,270,087,300,000",20171212
"20,171,210,281,734,500,000",20171210
"20,171,209,280,107,100,000",20171209
"20,171,204,273,212,000,000",20171204
"20,171,210,281,423,100,000",20171210
"20,171,205,274,995,600,000",20171205
"20,171,203,272,056,700,000",20171209
"20,171,208,279,865,300,000",20171208
"20,171,211,282,227,800,000",20171211
"20,171,211,282,453,200,000",20171211
"20,171,202,271,623,000,000",20171206
"20,171,206,276,444,600,000",20171206
"20,171,206,276,029,800,000",20171206
"20,171,202,271,181,100,000",20171208
"20,171,205,274,905,900,000",20171205
"20,171,208,278,830,400,000",20171208
"20,171,201,270,240,800,000",20171201
"20,171,204,273,091,500,000",20171204
"20,171,209,280,924,800,000",20171209
"20,171,203,272,441,600,000",20171210
"20,171,204,273,879,400,000",20171206
"20,171,202,271,498,300,000",20171202
"20,171,210,281,743,800,000",20171211
"20,171,207,278,309,500,000",20171208
"20,171,211,283,964,900,000",20171211
"20,171,202,271,562,100,000",20171202
"20,171,202,271,097,300,000",20171202
"20,171,202,270,954,600,000",20171202
"20,171,204,274,177,500,000",20171208
"20,171,209,280,787,700,000",20171209
"20,170,722,000,409,200,000",20170728
"20,170,721,996,755,300,000",20170819
"20,170,701,889,191,300,000",20170705
"20,170,701,892,891,900,000",20170701
"20,170,716,974,710,000,000",20170716
"20,170,714,969,129,200,000",20170714
"20,170,719,988,382,200,000",20170719
"20,170,715,971,986,400,000",20170715
"20,170,702,894,603,700,000",20170707
"20,170,716,974,601,900,000",20170722
"20,170,705,916,208,100,000",20170712
"20,170,705,917,570,300,000",20170707
"20,170,719,989,496,700,000",20170726
"20,170,704,912,150,300,000",20170704
"20,170,712,957,009,500,000",20170712
"20,170,703,900,560,000,000",20170703
"20,170,727,023,024,000,000",20170727
"20,170,701,889,546,500,000",20170712
"20,170,701,888,568,500,000",20170711
"20,170,728,025,902,100,000",20170815
"20,170,728,027,781,600,000",20170728
"20,170,716,976,025,900,000",20170716
"20,170,711,953,112,900,000",20170713
"20,170,701,892,643,300,000",20170701
"20,170,724,009,739,500,000",20170724
"20,170,710,947,447,000,000",20170710
"20,170,721,998,723,300,000",20170721
"20,170,706,921,060,900,000",20170706
"20,170,713,961,812,800,000",20170713
"20,170,720,992,873,400,000",20170727
"20,170,728,025,269,600,000",20170805
"20,170,730,033,507,700,000",20170805
"20,170,730,033,124,400,000",20170804
"20,170,701,891,441,900,000",20170701
"20,170,707,929,477,200,000",20170711
"20,170,720,991,712,800,000",20170720
"20,170,718,984,798,100,000",20170726
"20,170,718,985,831,900,000",20170718
"20,170,730,034,836,000,000",20170730
"20,170,718,983,324,300,000",20170718
"20,170,731,035,943,100,000",20170731
"20,170,719,988,513,800,000",20170726
"20,170,727,021,296,200,000",20170803
"20,170,714,966,208,000,000",20170714
"20,170,630,885,109,300,000",20170710
"20,170,730,033,121,900,000",20170809
"20,170,731,036,971,900,000",20170731
"20,170,701,893,799,800,000",20170701
"20,170,702,897,308,900,000",20170704
"20,170,705,915,696,500,000",20170714
"20,170,722,002,176,800,000",20170722
"20,170,730,033,138,300,000",20170730
"20,170,709,941,467,500,000",20170715
"20,170,704,907,918,800,000",20170705
"20,170,801,043,154,700,000",20170811
"20,170,818,094,205,900,000",20170821
"20,170,814,084,887,000,000",20170814
"20,170,807,064,736,600,000",20170810
"20,170,813,080,518,600,000",20170813
"20,170,806,058,365,500,000",20170806
"20,170,812,080,376,300,000",20170812
"20,170,825,111,488,200,000",20170825
"20,170,806,059,541,100,000",20170812
"20,170,830,122,684,700,000",20170830
"20,170,825,111,971,100,000",20170825
"20,170,815,085,948,100,000",20170823
"20,170,803,049,995,500,000",20170803
"20,170,820,098,751,400,000",20170820
"20,170,824,109,722,200,000",20170824
"20,170,805,055,579,400,000",20170805
"20,170,806,058,786,900,000",20170806
"20,170,820,098,483,600,000",20170826
"20,170,803,048,478,500,000",20170809
"20,170,803,048,322,100,000",20170811
"20,170,808,066,413,900,000",20170811
"20,170,819,096,541,000,000",20170819
"20,170,819,095,905,400,000",20170819
"20,170,805,057,870,500,000",20170805
"20,170,830,123,148,600,000",20170912
"20,170,810,071,831,700,000",20170814
"20,170,813,080,695,700,000",20170813
"20,170,818,095,181,800,000",20170819
"20,170,814,084,831,100,000",20170818
"20,170,809,069,978,300,000",20170809
"20,170,827,115,699,100,000",20170827
"20,170,811,077,708,400,000",20170811
"20,170,807,063,062,200,000",20170815
"20,170,809,069,795,800,000",20170809
"20,170,811,076,425,900,000",20170811
"20,170,811,075,238,100,000",20170817
"20,170,829,120,424,500,000",20170829
"20,170,822,105,474,400,000",20170822
"20,170,816,088,607,300,000",20170816
"20,170,824,108,930,000,000",20170824
"20,170,814,082,988,400,000",20170814
"20,170,821,100,639,800,000",20170821
"20,170,814,083,764,700,000",20170814
"20,170,818,094,793,900,000",20170818
"20,170,804,052,217,500,000",20170804
"20,170,807,064,566,500,000",20170808
"20,170,806,060,311,300,000",20170806
"20,170,808,067,271,600,000",20170808
"20,170,831,125,206,100,000",20170831
"20,170,806,058,638,200,000",20170806
"20,170,808,066,601,400,000",20170808
"20,170,822,105,404,700,000",20170823
"20,170,814,083,631,600,000",20170823
"20,170,927,178,262,800,000",20171005
"20,170,928,181,501,300,000",20170928
"20,170,905,135,712,400,000",20170908
"20,170,929,182,226,800,000",20171007
"20,170,905,137,134,900,000",20170913
"20,170,915,158,069,200,000",20170922
"20,170,923,172,418,100,000",20171003
"20,170,915,158,560,800,000",20170920
"20,170,928,180,611,700,000",20170928
"20,170,902,128,502,300,000",20170902
"20,170,923,171,437,200,000",20170929
"20,170,921,168,553,700,000",20170921
"20,170,915,157,669,000,000",20170915
"20,170,910,148,540,200,000",20170915
"20,170,927,179,610,200,000",20170927
"20,170,927,179,554,100,000",20171006
"20,170,907,141,751,600,000",20170907
"20,170,924,173,552,900,000",20170929
"20,170,913,154,389,100,000",20170920
"20,170,903,131,060,800,000",20170903
"20,170,905,135,441,100,000",20170907
"20,170,903,131,093,600,000",20170913
"20,170,917,161,064,600,000",20170924
"20,170,908,143,562,100,000",20170916
"20,170,915,158,152,600,000",20170920
"20,170,920,167,804,000,000",20170920
"20,170,913,155,519,300,000",20170920
"20,170,918,162,963,800,000",20170925
"20,170,927,178,516,200,000",20171004
"20,170,918,162,779,600,000",20170926
"20,170,927,179,167,900,000",20171004
"20,170,902,128,799,200,000",20170902
"20,170,909,146,404,900,000",20170913
"20,170,917,161,463,700,000",20170917
"20,170,907,142,059,300,000",20170915
"20,170,915,157,861,900,000",20170919
"20,170,917,162,233,400,000",20170917
"20,170,927,179,330,600,000",20170927
"20,170,904,131,810,000,000",20170904
"20,170,925,174,741,800,000",20170926
"20,170,904,131,470,500,000",20170913
"20,170,907,141,495,500,000",20170907
"20,170,911,151,395,900,000",20170920
"20,170,905,135,804,700,000",20170909
"20,170,912,152,453,100,000",20170914
"20,170,919,165,313,700,000",20170926
"20,170,912,152,186,300,000",20170915
"20,170,925,174,892,800,000",20170925
"20,170,905,136,725,700,000",20170913
"20,170,917,160,975,000,000",20170917
"20,170,913,154,338,800,000",20170919
"20,170,901,127,411,200,000",20170908
"20,170,922,169,945,800,000",20170927
"20,171,028,224,449,700,000",20171104
"20,171,026,221,558,000,000",20171026
"20,171,001,185,119,600,000",20171003
"20,171,015,205,964,100,000",20171024
"20,171,016,207,658,300,000",20171018
"20,171,025,220,338,500,000",20171101
"20,171,023,217,033,800,000",20171101
"20,171,004,189,045,400,000",20171011
"20,171,003,187,574,700,000",20171005
"20,171,026,221,614,400,000",20171101
"20,171,020,214,323,800,000",20171023
"20,171,028,223,961,700,000",20171028
"20,171,022,216,727,200,000",20171103
"20,171,002,186,269,800,000",20171007
"20,171,013,204,342,000,000",20171013
"20,171,016,208,347,200,000",20171018
"20,171,006,192,283,800,000",20171006
"20,171,016,208,711,200,000",20171024
"20,171,018,210,344,100,000",20171031
"20,171,029,225,212,200,000",20171029
"20,171,013,204,307,600,000",20171020
"20,171,025,220,229,300,000",20171025
"20,171,012,201,726,300,000",20171019
"20,171,023,217,354,800,000",20171023
"20,171,006,192,561,800,000",20171013
"20,171,019,212,197,400,000",20171025
"20,171,021,214,724,500,000",20171021
"20,171,011,200,459,500,000",20171011
"20,171,025,220,885,900,000",20171101
"20,171,003,187,762,700,000",20171016
"20,171,026,221,675,000,000",20171103
"20,171,015,205,989,900,000",20171015
"20,171,005,191,211,800,000",20171005
"20,171,018,211,615,200,000",20171018
"20,171,002,186,882,500,000",20171002
"20,171,031,228,509,100,000",20171108
"20,171,010,197,948,200,000",20171010
"20,171,013,203,095,600,000",20171020
"20,171,030,226,741,100,000",20171030
"20,171,006,192,704,600,000",20171006
"20,171,026,222,261,900,000",20171026
"20,171,030,226,995,300,000",20171030
"20,171,020,213,505,800,000",20171020
"20,171,022,216,570,000,000",20171031
"20,171,009,196,553,300,000",20171011
"20,171,105,234,841,500,000",20171105
"20,171,107,238,617,000,000",20171115
"20,171,128,266,686,300,000",20171128
"20,171,123,260,403,300,000",20171123
"20,171,110,242,183,500,000",20171113
"20,171,104,233,631,100,000",20171111
"20,171,126,263,934,500,000",20171130
"20,171,125,262,425,300,000",20171201
"20,171,104,234,014,400,000",20171122
"20,171,111,244,558,200,000",20171129
"20,171,113,246,809,600,000",20171113
"20,171,113,247,451,800,000",20171121
"20,171,129,267,304,900,000",20171206
"20,171,104,233,637,400,000",20171104
"20,171,101,228,991,000,000",20171101
"20,171,122,258,614,900,000",20171124
"20,171,108,240,049,500,000",20171115
"20,171,130,268,512,800,000",20171130
"20,171,120,256,120,400,000",20171125
"20,171,120,255,731,700,000",20171129
"20,171,128,266,376,700,000",20171128
"20,171,101,229,293,600,000",20171101
"20,171,125,262,614,100,000",20171125
"20,171,111,244,702,900,000",20171111
"20,171,127,264,157,800,000",20171127
"20,171,103,232,916,400,000",20171103
"20,171,109,241,314,700,000",20171112
"20,171,103,232,448,500,000",20171103
"20,171,107,237,727,900,000",20171114
"20,171,121,258,157,600,000",20171125
"20,171,111,244,806,100,000",20171117
"20,171,122,259,597,700,000",20171126
"20,171,121,257,614,600,000",20171121
"20,171,102,230,695,800,000",20171108
"20,171,101,229,644,800,000",20171108
"20,171,105,235,522,300,000",20171105
"20,171,116,251,260,800,000",20171116
"20,171,102,230,160,300,000",20171108
"20,171,118,254,079,900,000",20171118
"20,171,101,228,854,200,000",20171111
"20,171,110,243,146,000,000",20171110
"20,171,101,228,837,900,000",20171103
"20,171,110,242,461,100,000",20171114
"20,171,105,235,807,700,000",20171108
"20,171,128,266,963,600,000",20171206
"20,171,119,254,683,900,000",20171206
"20,171,102,230,318,300,000",20171108
"20,171,113,247,614,500,000",20171113
"20,171,109,240,821,000,000",20171109
"20,171,125,262,260,700,000",20171201
"20,171,212,284,572,800,000",20171212
"20,171,210,281,065,300,000",20171210
"20,171,205,275,772,600,000",20171209
"20,171,207,277,419,000,000",20171208
"20,171,204,273,112,400,000",20171209
"20,171,206,276,235,900,000",20171206
"20,171,208,279,910,700,000",20171208
"20,171,208,279,760,500,000",20171208
"20,171,201,270,449,400,000",20171201
"20,171,208,279,635,800,000",20171208
"20,171,130,269,049,300,000",20171207
"20,171,201,270,069,900,000",20171201
"20,171,205,274,893,900,000",20171205
"20,171,211,282,091,400,000",20171211
"20,171,203,272,442,200,000",20171203
"20,171,203,272,977,500,000",20171212
"20,171,206,276,108,800,000",20171206
"20,171,205,274,558,200,000",20171205
"20,171,208,279,428,700,000",20171208
"20,171,207,277,443,500,000",20171207
"20,171,209,280,190,500,000",20171209
"20,171,207,277,550,700,000",20171211
"20,171,204,273,551,700,000",20171209
"20,171,212,284,845,000,000",20171212
"20,171,204,274,051,700,000",20171212
"20,171,208,279,628,700,000",20171208
"20,171,211,282,290,700,000",20171211
"20,171,203,272,458,000,000",20171204
"20,171,203,272,077,700,000",20171203
"20,171,205,274,813,400,000",20171212
"20,171,212,285,009,500,000",20171212
"20,171,201,270,354,200,000",20171201
"20,171,211,282,458,100,000",20171211
"20,171,204,273,134,100,000",20171204
"20,171,206,276,164,100,000",20171206
"20,171,204,273,807,600,000",20171206
"20,171,203,272,213,300,000",20171209
"20,171,205,275,595,400,000",20171209
"20,171,202,271,469,200,000",20171202
"20,171,210,281,684,000,000",20171210
"20,171,205,275,419,200,000",20171209
